type,db,y,yp,ypl,file
electrode,mp,1,0.6519166,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/U(Zn10Co)2_mp-1202337_computed.cif
electrode,mp,1,0.9952561,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ti2ZnS4_mvc-11251_computed.cif
electrode,mp,1,0.9883536,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/ZnP2WO7_mvc-5625_computed.cif
electrode,mp,1,0.9496455,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/ZnFeF4_mvc-3519_computed.cif
electrode,mp-avail-in-cod,1,0.5600036,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MnZn3_mp-11504_computed.cif
electrode,mp,1,0.1076039,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Nb12ZnSe16_mp-1220761_computed.cif
electrode,mp,1,0.7499743,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Zn(CoN)2_mvc-13747_computed.cif
electrode,mp,1,0.9367891,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Zn(CrSe2)2_mp-4697_computed.cif
electrode,mp,1,0.9347637,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/ZnNi_mp-567903_computed.cif
electrode,mp,1,0.07163603,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Zn3Ni_mp-971941_computed.cif
electrode,mp,1,0.67531675,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Zn6Mo_mp-972048_computed.cif
electrode,mp,1,0.9658192,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/ZnWF5_mvc-3753_computed.cif
electrode,mp,1,0.97079897,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/ZnWF5_mvc-14226_computed.cif
electrode,mp,1,0.55947304,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/TiZn(BiO3)2_mp-550998_computed.cif
electrode,mp,1,0.4847293,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/TiZn(BiO3)2_mp-557950_computed.cif
electrode,mp,1,0.46107963,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Gd(Zn10Co)2_mp-1204825_computed.cif
electrode,mp,1,0.9986374,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/ZnCu2GeS4_mp-6408_computed.cif
electrode,mp,1,0.6810931,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Nb6ZnS8_mp-1220442_computed.cif
electrode,mp-avail-in-cod,1,0.9855912,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/ZnCu2GeSe4_mp-10824_computed.cif
electrode,mp,1,0.98212254,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/ZnMoF5_mvc-3757_computed.cif
electrode,mp,1,0.8465803,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mn2Nb2ZnO9_mvc-11109_computed.cif
electrode,mp,1,0.14015365,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Zn2IrWO6_mvc-5781_computed.cif
electrode,mp,1,0.99999595,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/ZnNiBiP2O9_mvc-8698_computed.cif
electrode,mp,1,0.51402515,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ti2AlZn_mp-999072_computed.cif
electrode,mp,1,0.9851783,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Zn3Fe4(MoO4)6_mvc-8032_computed.cif
electrode,mp,1,0.9944938,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ca2ZnSn_mp-1183468_computed.cif
electrode,mp,1,0.15566821,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Zn2MoWO6_mvc-5052_computed.cif
electrode,mp,1,0.48741585,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Nb6ZnTe8_mp-1220470_computed.cif
electrode,mp,1,0.9945798,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/ZnMoF5_mvc-3081_computed.cif
electrode,mp,1,0.7109024,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Zn3Ge3(MoO6)2_mvc-4440_computed.cif
electrode,mp,1,0.91928923,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Zn(CuN)2_mvc-15351_computed.cif
electrode,mp,1,0.9976407,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MnZn(SiO3)2_mp-1171226_computed.cif
electrode,mp,1,0.9991742,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MnZnNiP2O9_mvc-8316_computed.cif
electrode,mp,1,0.9869261,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/VZnNiP2O9_mvc-8267_computed.cif
electrode,mp,1,0.10649234,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Sr2ZnCu2(SO)2_mp-9453_computed.cif
electrode,mp,1,0.9999802,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/ZnBiF5_mvc-3416_computed.cif
electrode,mp,1,0.9986915,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/ZnFe3(SnS4)2_mp-1215886_computed.cif
electrode,mp,1,0.018161906,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Zr5ZnSb3_mp-10870_computed.cif
electrode,mp,1,0.8894425,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg3Sb_mp-1094548_computed.cif
electrode,mp,1,0.012726434,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg149Sb_mp-1185628_computed.cif
electrode,mp,1,0.9979431,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg3Sb2_mp-1196139_computed.cif
electrode,mp,1,0.33227187,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Zn3Ge3(WO6)2_mvc-4501_computed.cif
electrode,mp,1,0.10789433,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Zr(Zn10Fe)2_mp-1195553_computed.cif
electrode,mp,1,0.78647083,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg(FeO2)2_mp-34569_computed.cif
electrode,mp,1,0.80923104,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg(FeO2)2_mp-33325_computed.cif
electrode,mp,1,0.5068267,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg(FeO2)2_mvc-12557_computed.cif
electrode,mp,1,0.2853959,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgFeO2_mvc-12657_computed.cif
electrode,mp,1,0.9998404,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgTi4(PO4)6_mp-1222070_computed.cif
electrode,mp,1,0.039299894,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/La2ZnWO6_mvc-15420_computed.cif
electrode,mp,1,0.9652534,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg(CuO2)2_mvc-4609_computed.cif
electrode,mp,1,0.30838978,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg3Si3(WO6)2_mp-1157231_computed.cif
electrode,mp,1,0.6249003,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Zn(FeN)2_mvc-13889_computed.cif
electrode,mp,1,0.18915148,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgBiO3_mvc-15669_computed.cif
electrode,mp,1,0.16619195,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg2Ni_mp-1077177_computed.cif
electrode,mp,1,0.9371152,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg3Sb2_mp-2646_computed.cif
electrode,mp,1,0.8767093,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg2Sb_mp-1094536_computed.cif
electrode,mp,1,0.8938225,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgSb_mp-1094715_computed.cif
electrode,mp,1,0.8962456,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgSb_mp-1094941_computed.cif
electrode,mp,1,0.27064964,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg(FeO2)2_mvc-14378_computed.cif
electrode,mp,1,0.9624949,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg(FeO2)4_mvc-11658_computed.cif
electrode,mp,1,0.99728084,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg2BiPO6_mp-555257_computed.cif
electrode,mp,1,0.79216117,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg2BiPO6_mp-558660_computed.cif
electrode,mp,1,0.8412902,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgWF5_mvc-3748_computed.cif
electrode,mp,1,0.89116603,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgWF5_mvc-14224_computed.cif
electrode,mp,1,0.8880286,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg(CoN)2_mvc-14626_computed.cif
electrode,mp,1,0.8196598,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgMnO2_mvc-3728_computed.cif
electrode,mp,1,0.9819333,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg(FeS2)2_mvc-12970_computed.cif
electrode,mp,1,0.99506277,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg(NiS2)2_mvc-11190_computed.cif
electrode,mp,1,0.98990005,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgCo(SiO3)2_mp-1154753_computed.cif
electrode,mp,1,0.9991283,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg(CoS2)2_mvc-78_computed.cif
electrode,mp,1,0.2947925,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgMn3O6_mp-1016144_computed.cif
electrode,mp,1,0.3551722,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgWO3_mvc-5026_computed.cif
electrode,mp,1,0.45719838,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgMnO2_mp-1002569_computed.cif
electrode,mp,1,0.49874893,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgMnO2_mp-1016154_computed.cif
electrode,mp,1,0.65875405,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgMn2O4_mvc-12110_computed.cif
electrode,mp,1,0.62605494,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgMn4O8_mp-1003484_computed.cif
electrode,mp-avail-in-cod,1,0.09750391,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgTi2O4_mvc-12425_computed.cif
electrode,mp-avail-in-cod,1,0.28940085,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgTi2O4_mvc-4650_computed.cif
electrode,mp,1,0.9428076,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg3SbN_mp-1080847_computed.cif
electrode,mp,1,0.8360305,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgMn2O4_mvc-14518_computed.cif
electrode,mp,1,0.21062781,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg2W3O8_mvc-16013_computed.cif
electrode,mp-avail-in-cod,1,0.90184695,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg2Sn_mp-1094242_computed.cif
electrode,mp,1,0.43034974,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg3Sn_mp-1094514_computed.cif
electrode,mp,1,0.5495321,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg3Sn_mp-978294_computed.cif
electrode,mp,1,0.47510648,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ba2Mg3Tl2(WO3)4_mvc-129_computed.cif
electrode,mp,1,0.7339466,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgV(SiO3)2_mp-1132757_computed.cif
electrode,mp,1,0.67456293,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ba2MgCuSn2F14_mvc-2080_computed.cif
electrode,mp,1,0.99074215,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgVNiP2O9_mvc-8271_computed.cif
electrode,mp,1,0.37602985,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgTi2O4_mvc-12394_computed.cif
electrode,mp,1,0.455995,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgTi2O4_mvc-11138_computed.cif
electrode,mp-avail-in-cod,1,0.29253924,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgTi2O4_mp-27872_computed.cif
electrode,mp-avail-in-cod,1,0.008801145,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg7Ti_mp-1078548_computed.cif
electrode,mp,1,0.29419535,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg3(Mo3Se4)4_mp-676910_computed.cif
electrode,mp,1,0.5636557,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgTi4O8_mvc-12366_computed.cif
electrode,mp,1,0.9932473,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg2Sn_mp-2343_computed.cif
electrode,mp,1,0.00943019,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg149Sn_mp-1185637_computed.cif
electrode,mp,1,0.28538176,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg3Sn_mp-643067_computed.cif
electrode,mp,1,0.018608173,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg3Cr_mp-1180365_computed.cif
electrode,mp,1,0.31939247,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgMoO3_mvc-15644_computed.cif
electrode,mp,1,0.8431171,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg(Mo3O8)2_mvc-12777_computed.cif
electrode,mp,1,0.33373955,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg2IrWO6_mvc-5786_computed.cif
electrode,mp,1,0.18474682,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgC_mp-1185851_computed.cif
electrode,mp,1,0.013929305,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg149Ti_mp-1185639_computed.cif
electrode,mp,1,0.43376935,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg2Mo3O8_mvc-14313_computed.cif
electrode,mp,1,0.5342548,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg(MoO2)2_mvc-6176_computed.cif
electrode,mp,1,0.9997855,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgSbAsO5_mvc-5650_computed.cif
electrode,mp,1,0.037606478,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/La2MgWO6_mvc-15459_computed.cif
electrode,mp,1,0.024159718,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg7V_mp-1078988_computed.cif
electrode,mp,1,0.86827624,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgV3O7_mp-773444_computed.cif
electrode,mp,1,0.18588668,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgVO3_mvc-15888_computed.cif
electrode,mp,1,0.76646334,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgCu2(MoO4)2_mvc-10462_computed.cif
electrode,mp,1,0.05673516,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg2CrIrO6_mvc-5777_computed.cif
electrode,mp,1,0.9701597,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgV2O5_mvc-11960_computed.cif
electrode,mp,1,0.957245,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgV2O5_mp-19003_computed.cif
electrode,mp,1,0.39599738,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgV2O4_mvc-12627_computed.cif
electrode,mp,1,0.46349245,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgV2O4_mvc-5074_computed.cif
electrode,mp,1,0.2246985,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgV2O4_mvc-12027_computed.cif
electrode,mp,1,0.78992987,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgV4O8_mvc-12846_computed.cif
electrode,mp,1,0.016133295,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgTi_mp-1094341_computed.cif
electrode,mp,1,0.23831315,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgV2O4_mp-18900_computed.cif
electrode,mp,1,0.20840433,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgV2O4_mvc-12111_computed.cif
electrode,mp,1,0.53743064,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ba2MgTi2CuF14_mvc-2079_computed.cif
electrode,mp,1,0.39723283,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg2MoWO6_mvc-4983_computed.cif
electrode,mp,1,0.061130892,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg3Co_mp-978276_computed.cif
electrode,mp,1,0.99996436,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgSbF5_mvc-15844_computed.cif
electrode,mp,1,0.13037847,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg(CoO2)2_mvc-14150_computed.cif
electrode,mp,1,0.96015024,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg(CoO2)4_mvc-11656_computed.cif
electrode,mp,1,0.0693392,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg(CoO2)2_mvc-12117_computed.cif
electrode,mp,1,0.17519224,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg(CoO2)2_mp-770890_computed.cif
electrode,mp,1,0.00932023,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg149Mo_mp-1185565_computed.cif
electrode,mp,1,0.5204712,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg2Cr2O5_mvc-3948_computed.cif
electrode,mp,1,0.17706448,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgCrO3_mvc-3987_computed.cif
electrode,mp,1,0.45741013,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg2Cr3O8_mvc-15495_computed.cif
electrode,mp-avail-in-cod,1,0.39793742,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgCr2O4_mvc-5032_computed.cif
electrode,mp,1,0.14479376,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgCr2O4_mvc-12547_computed.cif
electrode,mp,1,0.27398115,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgCr2O4_mp-39010_computed.cif
electrode,mp-avail-in-cod,1,0.22759832,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgCr2O4_mp-19202_computed.cif
electrode,mp-avail-in-cod,1,0.18703185,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgCr2O4_mvc-12592_computed.cif
electrode,mp,1,0.9991673,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgV2S5_mvc-11755_computed.cif
electrode,mp,1,0.9966833,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg(VS2)4_mvc-11476_computed.cif
electrode,mp,1,0.9586506,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg(VS2)2_mvc-14450_computed.cif
electrode,mp,1,0.9245807,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgVF5_mvc-14334_computed.cif
electrode,mp,1,0.1526971,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgSbO3_mvc-15602_computed.cif
electrode,mp,1,0.9975151,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg5Bi_mp-1038921_computed.cif
electrode,mp,1,0.007815156,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg149Bi_mp-1185557_computed.cif
electrode,mp,1,0.88018054,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg3Bi_mp-1039075_computed.cif
electrode,mp,1,0.9973701,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg2Bi_mp-1039048_computed.cif
electrode,mp,1,0.6988458,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgBi_mp-1039154_computed.cif
electrode,mp,1,0.99116594,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg3Bi_mp-1094676_computed.cif
electrode,mp,1,0.8956313,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgBi_mp-1039188_computed.cif
electrode,mp,1,0.96820486,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg(CrSe2)2_mp-996957_computed.cif
electrode,mp,1,0.917391,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgCrAsO5_mvc-5565_computed.cif
electrode,mp,1,0.9781701,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgCrF5_mvc-14034_computed.cif
electrode,mp-avail-in-cod,1,0.9976726,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgCrF6_mp-554955_computed.cif
electrode,mp,1,0.9998987,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgCr3(SO4)6_mp-769559_computed.cif
electrode,mp,1,0.00043787376,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Nd(Mg10Ni)2_mp-1195878_computed.cif
electrode,mp,1,0.9959002,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgCr2(SiO4)3_mp-1157835_computed.cif
electrode,mp,1,0.9287327,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg3Cr6(FeO6)4_mvc-7826_computed.cif
electrode,mp,1,0.984884,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg3V4(PO4)6_mp-1232134_computed.cif
electrode,mp,1,0.011180735,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg7TiH16_mp-644281_computed.cif
electrode,mp,1,0.99384993,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg4SiSn_mp-1222079_computed.cif
electrode,mp,1,0.89474326,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgMoAsO5_mvc-5864_computed.cif
electrode,mp,1,0.9396581,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/NaCa3Mg3Fe(SiO3)8_mp-1221119_computed.cif
electrode,mp,1,0.96655375,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/NaCaMgFe(SiO3)4_mp-1221075_computed.cif
electrode,mp,1,0.95063335,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgReO3_mp-1185941_computed.cif
electrode,mp,1,0.9953194,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg2BiAsO6_mp-561518_computed.cif
electrode,mp,1,0.99997854,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgBiAsO5_mvc-5538_computed.cif
electrode,mp,1,0.9809363,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgFe(SiO3)2_mp-1154479_computed.cif
electrode,mp,1,0.955309,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg3V6(FeO6)4_mp-19067_computed.cif
electrode,mp,1,0.8884289,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg(TiS2)8_mp-36982_computed.cif
electrode,mp-avail-in-cod,1,0.7630278,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg(NiO2)2_mvc-12638_computed.cif
electrode,mp-avail-in-cod,1,0.8490986,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg(NiO2)2_mvc-5456_computed.cif
electrode,mp,1,0.2239843,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg(NiO2)2_mvc-12895_computed.cif
electrode,mp,1,0.19860305,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg(NiO2)2_mvc-12636_computed.cif
electrode,mp,1,0.6805991,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgNiO2_mp-1221953_computed.cif
electrode,mp,1,0.99901867,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgCr2S5_mvc-14055_computed.cif
electrode,mp,1,0.0015999655,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg13(NbH16)2_mp-1222231_computed.cif
electrode,mp,1,0.38964525,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg(Mo3S4)2_mp-676282_computed.cif
electrode,mp,1,0.007674916,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg7Nb_mp-1079163_computed.cif
electrode,mp,1,0.009703595,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg7VH16_mp-1192183_computed.cif
electrode,mp,1,0.99310064,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgCrNiP2O9_mvc-8414_computed.cif
electrode,mp,1,0.7300653,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg3Ge3(MoO6)2_mvc-4434_computed.cif
electrode,mp,1,0.77281255,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgTi(SiO3)2_mp-1154515_computed.cif
electrode,mp,1,0.7546327,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgFe(CO3)2_mp-1222048_computed.cif
electrode,mp,1,0.4245482,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg3Si3(MoO6)2_mvc-3885_computed.cif
electrode,mp,1,0.4033623,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg(FeN)2_mvc-13651_computed.cif
electrode,mp,1,0.9979627,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg(MnS2)4_mvc-11272_computed.cif
electrode,mp,1,0.54822356,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg3Cr2(GeO4)3_mvc-4503_computed.cif
electrode,mp,1,0.99999535,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgBiF5_mvc-15870_computed.cif
electrode,mp,1,0.99392164,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgBiF5_mvc-3430_computed.cif
electrode,mp,1,0.041742258,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg3Mn_mp-978285_computed.cif
electrode,mp,1,0.955679,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgMoF5_mvc-3750_computed.cif
electrode,mp,1,0.96676666,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgMoF5_mvc-14220_computed.cif
electrode,mp,1,0.011868792,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg149Fe_mp-1185592_computed.cif
electrode,mp,1,0.99960643,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/MgVCu3Se4_mp-1180276_computed.cif
electrode,mp,1,0.25367573,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ba2Mg3Tl2(NiO3)4_mvc-132_computed.cif
electrode,mp,1,0.28085235,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Mg3Ge3(WO6)2_mvc-4445_computed.cif
electrode,cod,1,0.93314713,1.0,/home/adavar2/Local_Data/syn/data_bases/cod/cif/1/00/00/1000075.cif
electrode,cod,1,0.17467502,-1.0,/home/adavar2/Local_Data/syn/data_bases/cod/cif/1/00/02/1000268.cif
electrode,cod,1,0.99816966,1.0,/home/adavar2/Local_Data/syn/data_bases/cod/cif/1/00/13/1001384.cif
electrode,cod,1,0.99572134,1.0,/home/adavar2/Local_Data/syn/data_bases/cod/cif/1/00/13/1001385.cif
electrode,cod,1,0.95270485,1.0,/home/adavar2/Local_Data/syn/data_bases/cod/cif/1/00/41/1004112.cif
